27500 BA @ 2.28
84100 CSCO @ 8.56
57500 BA @ 4.55
90500 BA @ 1
38000 CMCSA @ 5.3
85100 CMCSA @ 5.77
7200 CMCSA @ 4.5
12000 C @ 8.52
44000 CAT @ 7.62
37300 BA @ 9.74
57000 CMCSA @ 4.71
60000 BA @ 8.96
71900 BBBY @ 7.44
14200 BA @ 8.4
49300 CAT @ 8.6
37000 CSCO @ 5.46
54500 BAC @ 2.8
48100 CAT @ 9.1
43700 CMCSA @ 1.64
44800 AA @ 8.8
60800 AA @ 4.48
14900 BBBY @ 9.69
39500 CAT @ 6.85
69800 AAPL @ 3.34
72400 CAT @ 5.59
64800 BAC @ 6.89
86200 BBBY @ 6.84
77700 AAPL @ 8.44
93700 CMCSA @ 4.8
95500 BBBY @ 4.18
79200 CMCSA @ 6.76
81400 BA @ 8.2
51400 CSCO @ 5.58
66600 BBBY @ 4.9
19000 BBBY @ 3.16
50000 AA @ 1.54
12200 BBBY @ 3.44
28400 BA @ 7.12
18700 AAPL @ 1.07
98100 C @ 3.07
86700 BBBY @ 7.62
46900 CMCSA @ 5.56
80800 BBBY @ 8.04
34900 BAC @ 7.25
18500 BA @ 4.36
25500 CMCSA @ 2.53
11900 CAT @ 2.62
21700 BBBY @ 1
69900 BAC @ 4.57
98700 BA @ 5.16
35700 CAT @ 3.72
57500 C @ 4.15
47000 BA @ 7.5
39800 CAT @ 6.04
46400 CSCO @ 1.2
43900 AA @ 7
93600 CMCSA @ 8.2
25700 BBBY @ 2.63
69300 BA @ 9.8
900 CMCSA @ 6.98
11500 CMCSA @ 2.4
5100 AAPL @ 6.62
66200 CMCSA @ 6.04
77100 BA @ 2.38
37200 BAC @ 8.64
6700 C @ 6.41
42300 AA @ 3.88
48000 BAC @ 7.9
24300 C @ 3
48600 C @ 1.78
46700 CMCSA @ 8.12
53700 CMCSA @ 2.08
44300 AA @ 8.5
41900 AA @ 6.29
86100 BA @ 2
5700 CMCSA @ 3.03
82600 BBBY @ 5.4
55000 AAPL @ 8.84
56300 BAC @ 4.6
31800 BBBY @ 3.25
56200 CSCO @ 5.46
73000 BAC @ 2.68
90800 BA @ 1.6
15500 AA @ 7.66
82200 BBBY @ 2.98
79200 AA @ 3.2
67900 CMCSA @ 1.16
92600 CAT @ 3.58
39900 BAC @ 8.32
78400 BA @ 7.33
65300 AAPL @ 9.74
89900 CAT @ 8.82
78300 CSCO @ 8.67
25400 AAPL @ 5.78
4100 CSCO @ 1.6
68800 AA @ 5.02
93000 CSCO @ 6.86
92600 BA @ 7.9
94300 BBBY @ 7.1
15200 BBBY @ 5.91
38400 BAC @ 3.12
75100 C @ 9.75
12500 AA @ 5.5
68900 BBBY @ 6.2
12900 CSCO @ 7.65
56400 BBBY @ 9.04
25300 BAC @ 4.16
97200 CSCO @ 3.04
88000 C @ 9.04
22800 CSCO @ 9.66
98500 BBBY @ 4.78
84600 AA @ 2.5
79900 AAPL @ 7.84
11500 AA @ 7.72
95100 CMCSA @ 1.2
6400 CAT @ 1.28
73500 CMCSA @ 7.88
3200 CMCSA @ 2.75
84400 CAT @ 5.14
50100 BAC @ 7.64
51300 BBBY @ 8.03
78800 CMCSA @ 5.93
52800 BA @ 2.66
17600 BA @ 6.92
94000 CMCSA @ 5.95
90500 BBBY @ 1.84
98300 BAC @ 4.51
40100 CMCSA @ 6.72
56700 BAC @ 7
34900 BA @ 7.12
88300 AAPL @ 6.57
20600 BBBY @ 4.47
57100 BBBY @ 8.05
82300 BAC @ 8.62
50100 CAT @ 2.24
65900 BBBY @ 5.4
55800 C @ 1.12
75900 BAC @ 2
39900 BBBY @ 5.2
53400 CSCO @ 7.5
39500 AAPL @ 9.62
78100 BBBY @ 5.2
64600 AA @ 8.51
15100 AAPL @ 5.8
47400 CSCO @ 2.5
85000 C @ 1.06
38600 CSCO @ 2.3
96200 BA @ 3.13
33500 BBBY @ 5
76900 AAPL @ 9.78
96300 CMCSA @ 8.14
66800 C @ 1.08
31800 BA @ 8.62
45600 CAT @ 3.04
62100 CAT @ 2.86
84700 AAPL @ 7.12
76900 BA @ 8.02
52700 BA @ 8.09
40300 CSCO @ 7.19
41000 AAPL @ 4.81
33800 AAPL @ 3.4
42500 AAPL @ 4.6
25600 BA @ 5.96
53200 BA @ 6.4
24600 BAC @ 3.76
40200 BA @ 3.49
49200 BBBY @ 9.64
16900 C @ 7.6
84800 BAC @ 2.08
45800 AA @ 3.88
45800 CMCSA @ 7.5
64300 BA @ 4.48
17400 CAT @ 3.6
8900 BA @ 6.76
39800 CAT @ 5.32
33000 BA @ 9.18
74500 C @ 1.7
52600 BBBY @ 2.03
46900 C @ 5.83
74200 BA @ 4.51
80700 BBBY @ 7.54
54400 BBBY @ 9.28
91100 BAC @ 7
73200 AA @ 6.17
96400 AAPL @ 4
52500 AA @ 3.21
44800 BA @ 9.46
92700 AAPL @ 5.82
91600 AAPL @ 4.8
59400 C @ 3.82
9400 AAPL @ 2.98
98100 C @ 2.18
9300 AA @ 7.84
63800 BA @ 6.26
15100 CSCO @ 1.9
11000 BA @ 5.5
78800 BAC @ 4.04
83400 CAT @ 1.72
40900 AA @ 6.58
31100 AAPL @ 5.2
36900 CAT @ 4.06
4600 BBBY @ 3.64
54100 C @ 8.78
79600 BA @ 6.6
13200 CAT @ 6.45
78500 BBBY @ 3.61
82200 C @ 6.26
27400 C @ 9.56
97700 C @ 6.79
7800 AA @ 7.6
14200 AAPL @ 4.46
95300 BAC @ 6.4
71100 CSCO @ 1.88
11300 BBBY @ 9.64
55400 C @ 3.28
14700 AAPL @ 6.4
62600 CAT @ 9.55
65100 C @ 7.08
19100 BAC @ 6.13
27100 CSCO @ 3.45
84100 CSCO @ 6.72
96400 CMCSA @ 8.97
48500 AAPL @ 1.32
84400 CMCSA @ 3.55
54300 CMCSA @ 1
83300 AA @ 9.52
80600 CSCO @ 7.24
92800 AAPL @ 5.02
55900 BAC @ 1.17
93700 CSCO @ 3.4
56600 CSCO @ 8.62
61500 BA @ 1.54
21900 CSCO @ 7.75
57100 AAPL @ 2.08
22100 BAC @ 3.34
92500 C @ 9.98
74500 BAC @ 4.78
73400 CSCO @ 1.15
6800 BA @ 3.76
88000 BBBY @ 7.41
17600 C @ 1.8
75500 AAPL @ 4.18
53800 CSCO @ 6.22
57500 BAC @ 6.75
24500 BBBY @ 3.22
27500 CMCSA @ 3.54
72400 BAC @ 5.14
25800 BBBY @ 5.54
30200 CSCO @ 4.79
12600 BA @ 1.6
76900 BA @ 9.78
32000 CMCSA @ 7.8
12500 CSCO @ 6.01
64400 BA @ 3.22
63900 BBBY @ 9.18
56200 BA @ 3.22
60100 CMCSA @ 5.68
7900 CSCO @ 8.06
300 AAPL @ 9.64
74200 CSCO @ 3.69
40300 BBBY @ 1
79600 BBBY @ 8.98
2700 BBBY @ 1.8
96500 BAC @ 2.66
78000 AAPL @ 5.04
79700 CAT @ 2.37
89100 CMCSA @ 8.8
97800 AAPL @ 1.42
65300 BBBY @ 7.16
42400 CAT @ 9.12
81700 CAT @ 3.12
67400 AAPL @ 1.84
93100 BA @ 8.7
97800 CMCSA @ 8.7
14000 BA @ 7.62
7200 CAT @ 2.5
76800 BA @ 2.62
71400 CSCO @ 1.34
29700 C @ 2.98
85100 CAT @ 2.53
27700 C @ 1.64
32200 C @ 8.45
41200 CAT @ 4.54
14100 BBBY @ 9.12
77300 C @ 5.98
66700 AAPL @ 3.2
78400 BAC @ 6.02
24100 BA @ 4.6
59900 CAT @ 6.04
700 CSCO @ 8.41
6100 AAPL @ 4.96
44500 AA @ 4.11
58600 BBBY @ 4.1
49100 C @ 2.2
28000 CAT @ 1.5
32100 CMCSA @ 8.56
74600 BAC @ 5.08
56400 C @ 3.5
11200 CSCO @ 2.9
12200 BAC @ 3.85
42800 BBBY @ 6.43
48600 BBBY @ 2.46
19200 BBBY @ 7.72
27400 CMCSA @ 6.52
80100 BA @ 4.6
46100 CSCO @ 1.92
44600 AA @ 6.37
57600 BBBY @ 1.84
33000 CAT @ 2.66
19100 AAPL @ 2.35
13100 AA @ 9.92
99000 BA @ 9.88
23100 AAPL @ 7.9
89300 C @ 5.57
2000 CSCO @ 5.02
44200 CAT @ 8.4
97000 AAPL @ 9.97
36100 CMCSA @ 1.72
3000 BA @ 5.15
15900 CMCSA @ 6.73
57000 CAT @ 7.24
29500 BA @ 7
74800 C @ 7.65
81900 CSCO @ 9.48
35800 CMCSA @ 1.75
22100 CAT @ 6.52
71400 CAT @ 8.74
29400 BA @ 6.04
25700 BBBY @ 2.6
14500 CSCO @ 7.1
60000 CMCSA @ 4.96
1400 CMCSA @ 1.55
74300 BBBY @ 9.55
75400 BAC @ 7.1
40800 BAC @ 2.68
50500 BBBY @ 9.5
97700 BBBY @ 5.5
62700 C @ 2.89
91600 CAT @ 4.91
48200 BA @ 6.82
38300 CSCO @ 8.26
34700 BAC @ 6
5800 BA @ 7.24
35300 BA @ 1.5
29300 CAT @ 6.9
33100 BAC @ 6.41
27700 CMCSA @ 9.97
77900 AA @ 5.08
63100 CMCSA @ 8.23
2200 CAT @ 6.34
32400 BAC @ 5.9
80300 BAC @ 5.56
71200 C @ 9.13
84200 AAPL @ 8.14
20200 BA @ 7.57
70900 BAC @ 2.5
78400 CMCSA @ 6.34
62500 CSCO @ 8.92
11100 AAPL @ 7.98
53600 CSCO @ 1.26
23800 BBBY @ 2.31
80100 AAPL @ 4.92
95500 AAPL @ 1.78
52300 CMCSA @ 6.75
87900 CSCO @ 9.64
9300 CAT @ 6.18
31900 CAT @ 8.56
40900 AA @ 7.88
95300 BAC @ 8.74
9400 BAC @ 7.57
64500 CSCO @ 3.16
37900 AA @ 2.12
29200 AAPL @ 6.7
7900 BAC @ 1.8
14600 AAPL @ 5.64
84900 AAPL @ 9.08
10600 BA @ 6.04
63300 AA @ 2.54
37400 AA @ 2.17
75000 CMCSA @ 1.21
36100 BAC @ 1.5
10900 AAPL @ 8
50000 BAC @ 7.12
10200 CAT @ 5.8
62300 BAC @ 6.5
68500 AAPL @ 9.1
51600 AA @ 8.95
48300 C @ 3.07
54400 BAC @ 7.6
71400 CSCO @ 3.68
81000 C @ 4.12
45900 CAT @ 2.88
2100 C @ 6.7
8500 BA @ 6.4
64000 C @ 1.24
95900 BBBY @ 7.24
55300 CSCO @ 6.26
54500 AA @ 5.02
66500 CMCSA @ 3.07
3400 CAT @ 7.74
67100 C @ 1.62
18400 CMCSA @ 6.75
6500 BA @ 9.94
54900 BA @ 4.88
44500 BA @ 7.81
57800 CSCO @ 4.4
90800 BAC @ 7.35
64700 CAT @ 9.2
84800 AAPL @ 6.58
19700 BAC @ 4.36
52900 BAC @ 2.8
69700 AA @ 4.33
44300 AAPL @ 2.8
98100 BBBY @ 5.05
30600 BA @ 5.95
61100 BBBY @ 7.28
85300 BAC @ 2.74
95000 BA @ 9.94
10800 AAPL @ 1.04
31400 CMCSA @ 4.17
45500 CMCSA @ 6.9
64300 AA @ 9.4
51700 CSCO @ 2.89
98300 BBBY @ 7.28
29000 CAT @ 4.65
88600 BA @ 1.99
58800 CSCO @ 3.08
95700 AA @ 3.06
14500 BAC @ 3.02
45200 BAC @ 4.48
87500 AA @ 5.6
80600 BBBY @ 1.9
98300 BAC @ 6.84
6400 BAC @ 7.12
55300 BBBY @ 1.28
19100 CMCSA @ 4.64
1100 BAC @ 1.22
8100 CSCO @ 6.9
48400 BAC @ 1.18
58700 CAT @ 6.04
77400 C @ 2.41
83000 BBBY @ 8.56
71000 BBBY @ 1.84
24600 CMCSA @ 5.25
58500 AA @ 9.24
35400 CMCSA @ 4.24
65200 C @ 8.15
56500 CAT @ 5.04
26400 C @ 1.3
18400 CAT @ 6.85
2400 CSCO @ 3.16
81700 BBBY @ 5.75
27500 BAC @ 3.72
2700 BA @ 9.59
55700 CAT @ 2.76
42400 C @ 4.6
46500 AAPL @ 2.32
17500 AAPL @ 9.82
30700 C @ 7.42
60300 AAPL @ 5.1
89500 BBBY @ 8.01
58200 AA @ 7.18
13300 BA @ 6.3
63800 CAT @ 6.02
19300 AAPL @ 2.79
90400 CAT @ 3.79
88700 AAPL @ 5.98
93900 BAC @ 5.8
9400 C @ 4.6
43800 BA @ 1
9200 CAT @ 9.46
88900 C @ 8.16
53200 CAT @ 2.06
37800 BAC @ 9.92
89100 CAT @ 9.8
9000 AA @ 6.45
1800 BBBY @ 1.55
13800 C @ 5.2
52300 CAT @ 4
58000 CAT @ 1.3
75000 BAC @ 9.88
22600 AAPL @ 5.68
39700 BA @ 4.39
57600 BAC @ 8.21
68700 BBBY @ 1.84
81900 BAC @ 3.52
95100 BA @ 6.98
94600 C @ 7.92
97700 AAPL @ 1.8
55000 C @ 2.05
67500 BAC @ 7.25
26700 BBBY @ 3.51
59800 BA @ 9.84
19900 C @ 5.42
72500 CSCO @ 2.53
12900 AA @ 9.94
59200 BBBY @ 6.52
19600 CMCSA @ 9.76
31400 AAPL @ 8.92
21600 AAPL @ 1
81200 CAT @ 7.84
60300 CAT @ 3.29
41100 C @ 8.14
67100 CMCSA @ 4.96
100000 CMCSA @ 2.5
96900 CAT @ 6.79
51500 BBBY @ 4.81
34400 BBBY @ 4.96
22700 C @ 5.26
32900 AA @ 9.85
48400 C @ 7.87
16700 AA @ 3.54
16200 AA @ 7.2
70400 AA @ 4.66
24800 AAPL @ 7.3
51600 CMCSA @ 4.6
47200 BAC @ 3.77
61900 BAC @ 2.08
90200 CSCO @ 2.8
99000 BAC @ 5.44
68600 AAPL @ 8.16
83500 CMCSA @ 9.52
72700 C @ 4.4
98600 CSCO @ 3.29
5100 AA @ 5.77
15800 AAPL @ 2.06
55800 BA @ 1.54
31500 CMCSA @ 7.68
8500 C @ 2.89
63400 AA @ 7.04
39900 C @ 4.96
27700 CSCO @ 9.69
44500 BAC @ 2.1
7000 BA @ 4.3
89800 AAPL @ 4.6
77300 CSCO @ 1.4
5100 CMCSA @ 1.49
60900 CSCO @ 3.04
9400 CSCO @ 2.17
25700 AAPL @ 2.8
8600 BA @ 5.23
48400 CAT @ 8.92
63800 CMCSA @ 8.23
4200 CSCO @ 2.36
70600 BA @ 1.18
3300 CMCSA @ 4.28
79100 CAT @ 5.57
4700 BBBY @ 4.84
84200 C @ 3.96
81600 BA @ 2.98
28700 BBBY @ 7.21
65900 C @ 2.6
13500 AA @ 2
47900 BAC @ 2.05
61600 AA @ 3.2
78300 BA @ 7.18
39000 AAPL @ 9.44
74300 BAC @ 4.8
91700 CSCO @ 5.8
77000 BBBY @ 7.24
2000 BBBY @ 1
52500 C @ 3.53
48600 BAC @ 6.42
26000 CSCO @ 7.5
83700 CSCO @ 7.48
11400 AAPL @ 4.24
77900 BA @ 8.2
69300 CMCSA @ 5.2
99500 CAT @ 2.05
83000 C @ 4.6
1100 C @ 8.89
22400 BAC @ 4.52
44100 BA @ 2.62
78000 AA @ 5.44
78300 BBBY @ 9.54
43500 AA @ 4.5
23900 CMCSA @ 3.88
16300 BBBY @ 7.15
38200 AA @ 8.83
39900 BA @ 9.9
1100 BBBY @ 2.6
5900 AA @ 8.6
22000 C @ 6.76
68800 BBBY @ 1.64
10400 CAT @ 2.22
6100 CMCSA @ 5.68
8700 CAT @ 1
81600 BA @ 1.74
8800 C @ 5.82
11000 CSCO @ 5.56
81900 CMCSA @ 6.65
45900 AA @ 7.44
52900 AA @ 2.62
27200 CAT @ 1.18
6400 BAC @ 6.75
40200 CSCO @ 1.62
10400 CSCO @ 7.7
26100 BA @ 8.2
14300 BA @ 3.98
54600 CAT @ 8.24
47700 BBBY @ 4.06
14500 CAT @ 3.52
92000 CSCO @ 2.76
40000 CMCSA @ 9
45700 C @ 4.8
94700 AA @ 9.1
11200 C @ 2.1
71900 BA @ 1.25
67700 AA @ 3.83
28200 BAC @ 6.76
92900 BAC @ 9.76
44900 BBBY @ 1.85
62200 CMCSA @ 2.54
10800 AA @ 2.48
79000 BBBY @ 9.96
90000 BA @ 4.6
26100 BA @ 5.14
51500 CSCO @ 6.94
10300 CSCO @ 2.4
16800 C @ 1.16
67500 BA @ 3.25
29700 CAT @ 5.3
92800 BBBY @ 5.14
39300 CSCO @ 3.63
74700 BA @ 5.65
23200 BAC @ 1.46
11100 C @ 3.5
69700 BA @ 5.77
12800 AA @ 5.8
98000 CMCSA @ 8.32
96400 AA @ 5.68
10800 AAPL @ 9.6
53200 AAPL @ 9.01
56500 BA @ 1.12
39700 BBBY @ 3.07
86300 BA @ 2.92
54800 CSCO @ 4.78
7900 CSCO @ 7.94
14900 BBBY @ 2.08
68100 CAT @ 8.2
24900 CSCO @ 3.88
89200 C @ 3.2
89100 CAT @ 4.14
57300 C @ 1.95
64800 BBBY @ 5.08
53600 BBBY @ 7.78
22400 BBBY @ 5.44
24600 CAT @ 8.91
39600 AA @ 4.78
89200 AA @ 7.5
77500 AAPL @ 2.24
55100 CSCO @ 9.9
17900 BBBY @ 7.61
47500 CSCO @ 6.94
99400 CSCO @ 7.63
88100 BA @ 2.38
64500 BBBY @ 2.46
17200 BAC @ 3
3600 AA @ 6.64
69200 CSCO @ 6.37
63500 AAPL @ 2
4400 C @ 8.48
70500 AAPL @ 5.26
75900 CAT @ 7.03
80000 CMCSA @ 4.74
48600 BBBY @ 7.28
23500 AAPL @ 1.11
19600 C @ 7.74
90200 AA @ 3.96
50100 BBBY @ 6.4
50300 CSCO @ 1.62
11600 BBBY @ 3.32
74300 BA @ 8.8
29400 AAPL @ 8.26
61900 CSCO @ 3.07
39500 C @ 4.6
10200 C @ 4.32
24900 C @ 2.56
39800 C @ 2.68
97500 AAPL @ 8.3
36400 BBBY @ 1
22500 BBBY @ 7.02
67000 CAT @ 6.46
57000 AA @ 4.45
22400 BBBY @ 4.24
87800 BA @ 2.26
91000 BAC @ 1
51800 AAPL @ 3.4
80700 C @ 3.31
43200 CMCSA @ 7.96
11400 CMCSA @ 4.72
52400 BBBY @ 1.05
90700 CAT @ 7.54
47100 C @ 4.98
70500 BAC @ 1.21
38900 AAPL @ 6.56
42700 CSCO @ 8.16
63600 AAPL @ 9.76
43000 AAPL @ 1.45
11800 BAC @ 5.35
11500 AA @ 5.4
44100 BA @ 2.03
5300 CMCSA @ 1.16
52400 AA @ 6.25
99400 CAT @ 3.41
65600 BA @ 1.26
59500 C @ 4.28
91100 AA @ 2.8
38500 AA @ 9.01
59400 CMCSA @ 4.78
43700 AAPL @ 1.64
4900 AA @ 5.41
65200 BA @ 9.14
51800 C @ 8.44
88600 BA @ 9.1
29600 BBBY @ 6.06
87500 C @ 5.44
5800 BA @ 3.94
59400 BA @ 4.14
17300 BBBY @ 6.81
95100 AA @ 2.47
91300 BA @ 6.8
42400 C @ 7.06
92100 CSCO @ 8.02
40600 AAPL @ 4.12
66600 CSCO @ 1.52
22900 CAT @ 2.06
50800 CSCO @ 1.8
55900 BBBY @ 2.64
49000 BA @ 6.22
72000 BAC @ 8.2
36900 CMCSA @ 7.48
98700 C @ 7.45
48000 BAC @ 1
83500 AA @ 1
51400 C @ 8.26
36600 CMCSA @ 2.41
10800 BA @ 2.88
31200 AA @ 5
60200 CMCSA @ 5.82
83800 CAT @ 5.83
62100 CMCSA @ 9.8
62700 CMCSA @ 3.04
88700 CAT @ 1.75
57800 BA @ 1.97
42600 CSCO @ 6.85
17400 BBBY @ 1.98
18200 CAT @ 3.73
42800 BAC @ 5.26
68100 CAT @ 4.78
56100 BA @ 7.26
13300 C @ 1.45
23200 CMCSA @ 3.2
52800 BA @ 3.88
5700 CAT @ 7.72
7600 AA @ 8.73
48300 BBBY @ 5
81400 CMCSA @ 2.62
67200 AAPL @ 6.4
38900 CAT @ 9.55
11900 BAC @ 1.3
36700 AAPL @ 3.34
65000 CSCO @ 5.92
89600 AA @ 2.32
36100 AAPL @ 8.97
55000 BAC @ 4.6
91600 BAC @ 7.43
90900 BBBY @ 9.56
98100 CAT @ 3.2
12000 CMCSA @ 3.68
92200 BAC @ 6.7
63400 CAT @ 1.6
61800 AA @ 7.8
43300 AAPL @ 8.92
700 CMCSA @ 3.15
50000 CSCO @ 1.45
71300 BAC @ 6.24
98400 CMCSA @ 5.71
94200 CSCO @ 2.75
82000 BA @ 7.05
18100 AAPL @ 3.62
82600 BA @ 6.76
700 BA @ 4.36
72800 AAPL @ 5.95
64500 CSCO @ 2.6
16500 CSCO @ 8.2
27500 CAT @ 1
44100 AAPL @ 8.6
22000 BBBY @ 9.32
48800 C @ 5.14
66400 CMCSA @ 7.36
21600 CAT @ 1.6
84600 BA @ 1.6
89600 CMCSA @ 6.8
73800 BAC @ 4.6
99800 BA @ 6.52
87100 BBBY @ 8.4
87100 BAC @ 7.87
8000 CSCO @ 6.4
69600 C @ 2.79
23800 CMCSA @ 3.05
91800 CAT @ 2.89
14800 C @ 1.93
58700 BA @ 2.11
66100 AA @ 8.72
10500 CAT @ 8.2
55000 CMCSA @ 8.51
45700 AA @ 4.68
32100 BAC @ 6.4
83900 CSCO @ 5.24
10700 CMCSA @ 4.06
8600 CMCSA @ 7.3
67100 AAPL @ 8.02
91000 AAPL @ 1.68
56700 BBBY @ 3.97
800 CSCO @ 9.28
30400 BBBY @ 4.98
65000 C @ 6.13
51500 AAPL @ 1.22
47000 BBBY @ 9.14
3800 BA @ 2.92
14300 C @ 1.66
90700 AA @ 7.36
95000 CMCSA @ 4.96
11900 C @ 2.48
57500 AA @ 6.4
53600 BAC @ 8.62
71300 CSCO @ 7.12
32700 CAT @ 2.8
87100 CMCSA @ 4.69
85300 BAC @ 3.88
41400 CSCO @ 6.4
60900 CSCO @ 3.34
2900 CSCO @ 8.46
45600 BBBY @ 9.64
67600 CMCSA @ 5.84
82000 CMCSA @ 1.37
85500 AAPL @ 7.49
28000 BAC @ 8.7
75300 BAC @ 2.08
33100 CAT @ 1.18
32600 CMCSA @ 1
76300 CSCO @ 1.34
63700 C @ 9.49
93000 AA @ 7.84
68700 CAT @ 6.76
19800 CSCO @ 5.08
83100 CMCSA @ 6.98
6800 CMCSA @ 5.19
41300 BAC @ 4.6
3000 CAT @ 8.8
10700 BAC @ 6.82
59300 AA @ 4.2
72600 CSCO @ 3.34
44400 CSCO @ 5.23
94000 AAPL @ 5.74
31900 AA @ 6.8
97000 AAPL @ 2.98
92800 CMCSA @ 5.74
12100 CMCSA @ 8.36
41400 CMCSA @ 3.28
95500 BAC @ 8.44
42600 CMCSA @ 3.88
62400 CSCO @ 9.1
7400 CAT @ 3.52
69300 AA @ 5.78
1500 CAT @ 8.83
50600 CSCO @ 5.35
82300 CAT @ 5.08
41900 C @ 8.95
62600 CMCSA @ 9.2
39700 AAPL @ 5.05
84000 C @ 3.38
26600 BA @ 3.6
32900 AAPL @ 4.6
15400 CAT @ 9.15
16600 CMCSA @ 1.24
65700 AA @ 1.9
85700 CMCSA @ 7.48
98900 AA @ 6.96
66900 C @ 1.84
39000 C @ 2.28
5900 BAC @ 6.98
64200 BBBY @ 7.84
94100 CAT @ 4.42
65200 AAPL @ 9.7
40700 CSCO @ 1.59
43200 BBBY @ 4.72
29200 BAC @ 4.2
67000 BAC @ 2.2
49900 BAC @ 5.87
30500 CSCO @ 3.61
45900 AAPL @ 2.12
66600 BBBY @ 4.15
43800 C @ 9.4
70600 C @ 3.46
26900 CSCO @ 2.72
33500 CSCO @ 9.84
90200 C @ 3.49
63100 CSCO @ 9.06
56600 BBBY @ 3.42
53300 BAC @ 4.43
30600 AAPL @ 3.76
89000 BA @ 9.78
300 BBBY @ 8.44
8300 BBBY @ 5.3
73400 CMCSA @ 6.31
71200 CMCSA @ 8.27
37400 AA @ 5.5
91400 AAPL @ 3.16
17000 CSCO @ 2.26
71000 AAPL @ 8.65
31900 CSCO @ 7.76
67900 CAT @ 5.84
16900 CAT @ 8.74
95600 C @ 9.64
44500 BBBY @ 6.65
9000 BA @ 4.57
30100 BBBY @ 1.4
75600 BAC @ 7.08
22100 BA @ 7.58
7700 BA @ 7.84
61500 BBBY @ 8.4
53200 CSCO @ 7.05
50700 CSCO @ 7.69
20200 C @ 3.57
23300 C @ 9.31
28900 BA @ 2.8
51100 BBBY @ 8.1
10500 C @ 8.38
32900 C @ 2.8
91400 AAPL @ 6.32
18800 BA @ 6.22
94200 CAT @ 2.25
32800 CAT @ 2.2
38500 BBBY @ 9.37
81700 BA @ 9.44
6400 BBBY @ 2.54
89200 BAC @ 3.04
95600 BBBY @ 2.8
34000 CAT @ 1.92
70500 CSCO @ 3.58
97000 AAPL @ 9.8
62700 CAT @ 7.54
11000 BA @ 1.3
14100 BAC @ 6.48
66700 CMCSA @ 7.02
44000 AA @ 7.68
73800 BA @ 7
14300 BA @ 1.24
75300 AA @ 8.87
48700 AAPL @ 6.7
53700 BA @ 5.68
62500 CAT @ 5.32
48500 C @ 9.01
66100 AA @ 3.72
32400 CMCSA @ 5.08
99000 AA @ 1.85
59800 BBBY @ 7.35
14000 C @ 5.64
64400 BBBY @ 2.6
16300 CMCSA @ 6.67
95700 BBBY @ 5.92
84800 BBBY @ 3.21
51000 CAT @ 7.48
94100 CAT @ 8.04
2000 C @ 1.73
33800 C @ 3.97
23200 BAC @ 8.56
19900 CAT @ 5.68
5000 CSCO @ 3.43
36900 AAPL @ 7.16
93800 CSCO @ 8.32
38000 BAC @ 6.64
21100 BBBY @ 6.37
76300 CMCSA @ 1.96
83200 BBBY @ 9.01
17800 CMCSA @ 2.67
22500 BAC @ 7.9
49400 AA @ 5.77
56200 CSCO @ 9.85
25900 BBBY @ 6.91
49300 BBBY @ 3.28
93500 CMCSA @ 2.86
8400 CAT @ 8.33
38600 C @ 4.17
91000 CSCO @ 4.54
23600 CAT @ 8.5
51800 AA @ 2.03
47600 CAT @ 6.6
96700 CMCSA @ 7.84
4600 CMCSA @ 1.24
2000 C @ 8.25
29100 C @ 3.66
61400 BAC @ 6.83
12600 CSCO @ 6.76
53200 BAC @ 5.59
39800 CSCO @ 6.33
64200 BBBY @ 8.31
49800 BBBY @ 4.33
700 CSCO @ 5.26
500 CAT @ 8.09
34700 AAPL @ 4.84
2300 C @ 9.85
79700 CSCO @ 5.39
57300 AA @ 4.64
46100 CSCO @ 1.78
69800 CAT @ 5.44
99100 BAC @ 8.2
91300 BA @ 1.24
76200 CMCSA @ 8.18
53200 BAC @ 8.16
66500 AAPL @ 7
48500 CAT @ 3.29
26200 C @ 1.57
88400 CSCO @ 8.38
73600 CSCO @ 7.28
4700 C @ 3.55
77900 AA @ 7.76
43700 C @ 2.44
68700 BA @ 1.16
45300 AAPL @ 6.77
94500 BA @ 3.13
88000 BAC @ 8.44
46200 BBBY @ 5.98
21000 BA @ 5.8
34900 CSCO @ 7.9
94700 AA @ 1.5
67800 CAT @ 2.24
77900 C @ 4.33
28000 AAPL @ 3.04
56400 BA @ 8.15
89800 BBBY @ 1.5
92700 CAT @ 9.1
22800 BBBY @ 7.12
45700 BBBY @ 5.56
51600 BBBY @ 2.96
72300 C @ 9.71
93700 C @ 5.84
90800 CMCSA @ 6.4
14200 BAC @ 6.8
6300 CSCO @ 4.78
2400 CAT @ 4.93
45600 AAPL @ 5.62
74000 BA @ 4.6
10400 AAPL @ 9.52
68600 C @ 6.68
20300 C @ 4.29
9400 CAT @ 2.44
44100 CMCSA @ 5.8
1400 AAPL @ 7.6
81000 AA @ 8.4
97800 AAPL @ 7.48
93500 BA @ 5.56
9200 AA @ 4.41
30600 CMCSA @ 6.08
5100 BA @ 8.1
6900 AAPL @ 1.26
14900 CSCO @ 8.83
89500 CMCSA @ 3.04
57800 CSCO @ 6.28
75000 AAPL @ 6.7
78000 BBBY @ 3.16
97000 CAT @ 5.88
77600 BA @ 4.72
91000 BAC @ 7.72
50500 CAT @ 5.96
36700 BA @ 9.68
66300 C @ 6.5
97400 BAC @ 3.4
4300 AAPL @ 9.78
64900 CSCO @ 2.68
